JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
78152.0; 98360.0; 76320.0; 87232.0; 311680.0
