JHashSet; JLinkedSet; JTreeSet; SHashSet; SLinkedSet; STreeSet
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822521.0; 995553.0; 878578.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
223080.0; 226664.0; 222528.0; 822520.0; 995552.0; 878576.0
