Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 11130.0; 8.8; 11097.0; 11143.0; (11126.6, 11133.3)
JLinkedSequence; 6086.8; 8.0; 6065.0; 6099.0; (6083.8, 6089.8)
JVectorSequence; 11730.2; 28.7; 11612.0; 11768.0; (11719.3, 11741.1)
SArraySequence; 6152.0; 10.1; 6128.0; 6175.0; (6148.2, 6155.8)
SLinkedSequence; 440.9; 3.1; 425.0; 443.0; (439.7, 442.1)
