Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 13221.5; 13.0; 13188.0; 13243.0; (13216.6, 13226.4)
JLinkedSequence; 16631.6; 16.0; 16604.0; 16669.0; (16625.5, 16637.7)
JVectorSequence; 13139.8; 9.7; 13118.0; 13161.0; (13136.1, 13143.4)
SArraySequence; 13138.6; 16.9; 13114.0; 13171.0; (13132.2, 13145.0)
SLinkedSequence; 16270.0; 11.0; 16248.0; 16297.0; (16265.8, 16274.2)
