Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashSet; 5710.3; 14.2; 5682.0; 5732.0; (5704.9, 5715.6)
JLinkedSet; 5648.7; 14.1; 5617.0; 5669.0; (5643.3, 5654.0)
JTreeSet; 4268.1; 23.0; 4161.0; 4284.0; (4259.4, 4276.9)
SHashSet; 8231.8; 14.1; 8207.0; 8266.0; (8226.5, 8237.2)
SLinkedSet; 7559.2; 18.8; 7529.0; 7596.0; (7552.1, 7566.4)
STreeSet; 4627.0; 12.5; 4605.0; 4657.0; (4622.3, 4631.8)
