Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 266474.1; 1453.2; 263901.0; 270119.0; (265922.2, 267026.0)
JLinkedSequence; 276795.2; 2023.9; 271895.0; 280787.0; (276026.6, 277563.9)
JVectorSequence; 230219.1; 1147.1; 227400.0; 232085.0; (229783.4, 230654.7)
SArraySequence; 266401.9; 5829.4; 256146.0; 271667.0; (264187.9, 268615.9)
SLinkedSequence; 237046.7; 2045.3; 228177.0; 239132.0; (236269.9, 237823.5)
