Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 265836.3; 1142.4; 264005.0; 268157.0; (265402.4, 266270.2)
JLinkedSequence; 272470.8; 2392.3; 267311.0; 278839.0; (271562.2, 273379.3)
JVectorSequence; 228057.1; 3172.5; 224027.0; 232841.0; (226852.3, 229262.0)
SArraySequence; 281039.4; 8113.1; 261409.0; 291643.0; (277958.2, 284120.7)
SLinkedSequence; 239493.0; 3332.4; 224124.0; 242685.0; (238227.4, 240758.6)
