Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 443337.9; 7682.8; 409473.0; 449117.0; (440420.0, 446255.8)
JLinkedMap; 476465.1; 4933.3; 451811.0; 478664.0; (474591.5, 478338.7)
JTreeMap; 475081.0; 5058.3; 457077.0; 478220.0; (473159.9, 477002.0)
SHashMap; 284522.3; 1542.2; 281740.0; 289119.0; (283936.6, 285108.0)
SLinkedMap; 280216.2; 912.9; 278049.0; 282050.0; (279869.5, 280562.9)
STreeMap; 296135.0; 6285.4; 274174.0; 303287.0; (293747.9, 298522.2)
