Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashSet; 36343.2; 523.9; 35769.0; 37141.0; (36144.2, 36542.1)
JLinkedSet; 35880.2; 124.7; 35576.0; 36174.0; (35832.8, 35927.6)
JTreeSet; 30363.5; 283.7; 29137.0; 30651.0; (30255.7, 30471.3)
SHashSet; 32564.8; 42.6; 32455.0; 32635.0; (32548.6, 32581.0)
SLinkedSet; 23122.9; 265.4; 22734.0; 23367.0; (23022.1, 23223.7)
STreeSet; 23560.4; 68.2; 23394.0; 23699.0; (23534.5, 23586.3)
