Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashSet; 37409.3; 114.4; 37110.0; 37601.0; (37365.8, 37452.8)
JLinkedSet; 36978.3; 65.3; 36788.0; 37112.0; (36953.5, 37003.1)
JTreeSet; 31271.6; 140.0; 31022.0; 31571.0; (31218.4, 31324.8)
SHashSet; 33764.2; 99.8; 33572.0; 33899.0; (33726.3, 33802.1)
SLinkedSet; 30639.9; 97.0; 30491.0; 30850.0; (30603.0, 30676.7)
STreeSet; 24188.0; 71.5; 24061.0; 24349.0; (24160.8, 24215.2)
