Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 432121.0; 6912.5; 406236.0; 434830.0; (429495.7, 434746.3)
JLinkedMap; 488164.5; 5627.8; 467522.0; 491339.0; (486027.2, 490301.9)
JTreeMap; 481454.8; 6664.9; 455487.0; 484836.0; (478923.5, 483986.0)
SHashMap; 312725.6; 2133.8; 307291.0; 316263.0; (311915.2, 313536.0)
SLinkedMap; 308358.5; 1315.5; 305767.0; 309907.0; (307858.9, 308858.1)
STreeMap; 305452.4; 6282.4; 280513.0; 311739.0; (303066.4, 307838.4)
