Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 36722.3; 209.9; 36085.0; 36984.0; (36642.6, 36802.1)
JLinkedMap; 36856.4; 258.4; 35739.0; 37176.0; (36758.2, 36954.5)
JTreeMap; 29809.7; 167.2; 29475.0; 30082.0; (29746.2, 29873.2)
SHashMap; 32869.5; 180.4; 32270.0; 33071.0; (32801.0, 32938.0)
SLinkedMap; 29834.3; 72.5; 29649.0; 29948.0; (29806.8, 29861.8)
STreeMap; 24147.1; 131.1; 23936.0; 24417.0; (24097.3, 24196.8)
