Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 38718.2; 195.1; 37799.0; 38903.0; (38644.1, 38792.3)
JLinkedMap; 37928.2; 170.4; 37295.0; 38195.0; (37863.5, 37992.9)
JTreeMap; 29990.5; 131.4; 29756.0; 30216.0; (29940.6, 30040.4)
SHashMap; 31173.3; 180.6; 30857.0; 31491.0; (31104.7, 31241.9)
SLinkedMap; 29763.9; 196.2; 29224.0; 29994.0; (29689.3, 29838.4)
STreeMap; 21920.7; 104.7; 21608.0; 22080.0; (21881.0, 21960.5)
