Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 420710.0; 341.2; 419974.0; 421324.0; (420580.4, 420839.6)
JLinkedSequence; 21258.7; 69.5; 20919.0; 21289.0; (21232.3, 21285.1)
JVectorSequence; 383752.9; 11259.0; 358977.0; 391034.0; (379476.8, 388028.9)
SArraySequence; 32936.0; 83.1; 32801.0; 33059.0; (32904.4, 32967.5)
SLinkedSequence; 11803.4; 19.9; 11708.0; 11818.0; (11795.9, 11811.0)
