Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 10393.2; 9.0; 10376.0; 10408.0; (10389.7, 10396.6)
JLinkedSequence; 6161.8; 6.6; 6145.0; 6171.0; (6159.3, 6164.4)
JVectorSequence; 11034.5; 20.1; 11000.0; 11070.0; (11026.8, 11042.1)
SArraySequence; 7373.0; 12.7; 7346.0; 7398.0; (7368.2, 7377.8)
SLinkedSequence; 3334.1; 3.5; 3325.0; 3341.0; (3332.8, 3335.4)
