Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 12364.2; 15.9; 12330.0; 12388.0; (12358.1, 12370.2)
JLinkedSequence; 279076.4; 2813.1; 274111.0; 285621.0; (278008.0, 280144.7)
JVectorSequence; 12212.8; 17.3; 12169.0; 12246.0; (12206.2, 12219.3)
SArraySequence; 12451.4; 19.3; 12397.0; 12486.0; (12444.1, 12458.7)
SLinkedSequence; 259357.1; 3412.8; 244529.0; 262939.0; (258060.9, 260653.2)
