Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashSet; 5578.4; 8.2; 5560.0; 5597.0; (5575.3, 5581.6)
JLinkedSet; 6452.6; 12.6; 6410.0; 6482.0; (6447.8, 6457.4)
JTreeSet; 4699.9; 7.7; 4673.0; 4711.0; (4697.0, 4702.8)
SHashSet; 1499.7; 1.7; 1496.0; 1502.0; (1499.1, 1500.3)
SLinkedSet; 897.3; 1.2; 894.0; 899.0; (896.8, 897.8)
STreeSet; 1123.2; 1.8; 1119.0; 1126.0; (1122.5, 1123.9)
