Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 33623.6; 166.8; 33234.0; 33871.0; (33560.2, 33687.0)
JLinkedMap; 33395.8; 204.7; 32542.0; 33596.0; (33318.0, 33473.5)
JTreeMap; 30033.4; 320.2; 28690.0; 30282.0; (29911.7, 30155.0)
SHashMap; 28097.9; 205.0; 27724.0; 28385.0; (28020.1, 28175.7)
SLinkedMap; 26548.6; 98.4; 26374.0; 26660.0; (26511.2, 26586.0)
STreeMap; 21783.9; 86.5; 21651.0; 21943.0; (21751.1, 21816.8)
