Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JArraySequence; 10521.1; 20.3; 10480.0; 10555.0; (10513.4, 10528.8)
JLinkedSequence; 8502.8; 13.1; 8462.0; 8521.0; (8497.8, 8507.8)
JVectorSequence; 10503.0; 10.8; 10474.0; 10521.0; (10498.9, 10507.1)
SArraySequence; 8161.9; 7.9; 8141.0; 8173.0; (8158.9, 8164.9)
SLinkedSequence; 5161.3; 5.2; 5149.0; 5170.0; (5159.4, 5163.3)
