Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashSet; 5609.6; 9.4; 5585.0; 5625.0; (5606.0, 5613.1)
JLinkedSet; 8438.2; 20.6; 8388.0; 8465.0; (8430.3, 8446.0)
JTreeSet; 6189.2; 12.9; 6165.0; 6209.0; (6184.3, 6194.1)
SHashSet; 7130.9; 13.5; 7105.0; 7162.0; (7125.8, 7136.0)
SLinkedSet; 6074.1; 10.0; 6051.0; 6091.0; (6070.3, 6077.9)
STreeSet; 4469.8; 6.1; 4454.0; 4480.0; (4467.5, 4472.1)
