Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashSet; 3878.6; 15.4; 3814.0; 3890.0; (3872.7, 3884.5)
JLinkedSet; 5418.5; 12.7; 5400.0; 5446.0; (5413.7, 5423.3)
JTreeSet; 3926.2; 7.6; 3904.0; 3940.0; (3923.3, 3929.1)
SHashSet; 2590.4; 7.9; 2554.0; 2597.0; (2587.4, 2593.4)
SLinkedSet; 2044.7; 13.9; 2001.0; 2056.0; (2039.4, 2050.0)
STreeSet; 1738.9; 2.5; 1731.0; 1742.0; (1738.0, 1739.9)
