Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 31337.6; 92.9; 31178.0; 31575.0; (31302.3, 31372.9)
JLinkedMap; 31214.4; 131.4; 30854.0; 31398.0; (31164.5, 31264.3)
JTreeMap; 27872.2; 60.7; 27764.0; 28022.0; (27849.2, 27895.2)
SHashMap; 26628.8; 22.9; 26593.0; 26699.0; (26620.1, 26637.4)
SLinkedMap; 25017.2; 51.6; 24930.0; 25169.0; (24997.6, 25036.8)
STreeMap; 21593.2; 134.5; 21402.0; 21871.0; (21542.2, 21644.3)
