Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 33098.5; 43.6; 33032.0; 33191.0; (33081.9, 33115.0)
JLinkedMap; 32665.1; 64.0; 32552.0; 32802.0; (32640.8, 32689.4)
JTreeMap; 28237.7; 362.0; 27568.0; 28580.0; (28100.2, 28375.1)
SHashMap; 26522.1; 115.6; 26206.0; 26727.0; (26478.2, 26566.0)
SLinkedMap; 24606.1; 85.2; 24350.0; 24737.0; (24573.7, 24638.4)
STreeMap; 19490.1; 158.8; 19066.0; 19821.0; (19429.7, 19550.4)
