Kolekcja; Średnia; Odch. std.; Min.; Maks.; Przedział ufności
JHashMap; 181294.5; 522.0; 180160.0; 182414.0; (181096.2, 181492.7)
JLinkedMap; 170571.3; 884.5; 168802.0; 172167.0; (170235.3, 170907.2)
JTreeMap; 126080.0; 323.0; 125294.0; 126537.0; (125957.3, 126202.7)
SHashMap; 27955.7; 82.4; 27624.0; 28085.0; (27924.4, 27987.0)
SLinkedMap; 25307.2; 53.3; 25207.0; 25412.0; (25286.9, 25327.5)
STreeMap; 23191.7; 35.7; 23107.0; 23266.0; (23178.1, 23205.3)
