JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
8979.0; 7731.0; 8595.0; 3384.0; 3778.0
8994.0; 7734.0; 8624.0; 3405.0; 3750.0
8999.0; 7731.0; 8630.0; 3386.0; 3765.0
8982.0; 7726.0; 8638.0; 3396.0; 3783.0
9021.0; 7733.0; 8618.0; 3404.0; 3786.0
8983.0; 7736.0; 8627.0; 3400.0; 3778.0
8991.0; 7715.0; 8625.0; 3399.0; 3783.0
8999.0; 7741.0; 8624.0; 3400.0; 3786.0
9006.0; 7729.0; 8630.0; 3405.0; 3786.0
9004.0; 7743.0; 8639.0; 3403.0; 3782.0
