JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
75920.0; 93752.0; 74088.0; 90360.0; 725360.0
