JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
59848.0; 78472.0; 58016.0; 74152.0; 708432.0
