JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
79648.0; 81248.0; 77112.0; 83328.0; 84080.0; 81624.0
