JHashSet; JLinkedSet; JTreeSet; SHashSet; SLinkedSet; STreeSet
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
132408.0; 137912.0; 130896.0; 1120177.0; 1454449.0; 1284634.0
