JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
56624.0; 58224.0; 54088.0; 60272.0; 61072.0; 58616.0
