JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
28168.0; 42448.0; 26336.0; 44560.0; 644296.0
