JHashSet; JLinkedSet; JTreeSet; SHashSet; SLinkedSet; STreeSet
207720.0; 214248.0; 207232.0; 1186985.0; 1525889.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525889.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525890.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525889.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525890.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525889.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525890.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525889.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525889.0; 1357522.0
207720.0; 214248.0; 207232.0; 1186985.0; 1525889.0; 1357522.0
