JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
10325.0; 7512.0; 10274.0; 4124.0; 3740.0
10342.0; 7515.0; 10293.0; 4127.0; 3734.0
10321.0; 7517.0; 10265.0; 4123.0; 3739.0
10330.0; 7513.0; 10285.0; 4135.0; 3749.0
10341.0; 7511.0; 10231.0; 4115.0; 3741.0
10324.0; 7524.0; 10274.0; 4133.0; 3742.0
10336.0; 7504.0; 10252.0; 4136.0; 3746.0
10343.0; 7513.0; 10289.0; 4138.0; 3751.0
10362.0; 7522.0; 10260.0; 4131.0; 3747.0
10342.0; 7519.0; 10208.0; 4134.0; 3744.0
