JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
8513.0; 6927.0; 8414.0; 4383.0; 3357.0
8526.0; 6922.0; 8425.0; 4527.0; 3352.0
8489.0; 6954.0; 8413.0; 4522.0; 3346.0
8522.0; 6850.0; 8375.0; 4531.0; 3349.0
8532.0; 6945.0; 8387.0; 4552.0; 3349.0
8528.0; 6948.0; 8410.0; 4541.0; 3353.0
8511.0; 6935.0; 8393.0; 4532.0; 3349.0
8523.0; 6944.0; 8408.0; 4538.0; 3349.0
8531.0; 6941.0; 8393.0; 4539.0; 3357.0
8516.0; 6949.0; 8397.0; 4538.0; 3355.0
