JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
46608.0; 65088.0; 44776.0; 61008.0; 697328.0
