JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
33970.0; 33738.0; 31000.0; 27687.0; 25259.0; 22068.0
34323.0; 33956.0; 30703.0; 27661.0; 25307.0; 22090.0
34589.0; 34397.0; 30889.0; 27788.0; 25100.0; 22092.0
34468.0; 34317.0; 31061.0; 27876.0; 25335.0; 22039.0
34445.0; 34331.0; 31010.0; 27884.0; 25382.0; 22136.0
34555.0; 34292.0; 30960.0; 27835.0; 25372.0; 22037.0
34481.0; 34411.0; 30932.0; 27928.0; 25354.0; 21954.0
34572.0; 34388.0; 31034.0; 27877.0; 25290.0; 22116.0
34424.0; 34373.0; 30959.0; 27839.0; 25381.0; 22122.0
34396.0; 34312.0; 31051.0; 27876.0; 25328.0; 22148.0
