JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
56656.0; 58264.0; 54128.0; 60384.0; 61136.0; 58728.0
