JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202609.0; 251232.0; 193481.0; 255833.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
202608.0; 251232.0; 193480.0; 255832.0; 341040.0
