JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
229400.0; 254320.0; 195272.0; 257560.0; 344064.0
