JHashSet; JLinkedSet; JTreeSet; SHashSet; SLinkedSet; STreeSet
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581297.0; 644434.0; 563505.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
323904.0; 326888.0; 318272.0; 581296.0; 644432.0; 563504.0
