JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
80112.0; 81704.0; 77568.0; 80416.0; 88064.0; 85504.0
