JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
92112.0; 93704.0; 89568.0; 92480.0; 92192.0; 89648.0
