JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
80144.0; 81744.0; 77608.0; 80448.0; 80160.0; 77608.0
