JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
233368.0; 261168.0; 199240.0; 261400.0; 350784.0
