JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
80176.0; 81784.0; 77648.0; 80480.0; 80192.0; 77648.0
