JHashMap; JLinkedMap; JTreeMap; SHashMap; SLinkedMap; STreeMap
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
68192.0; 69800.0; 65664.0; 76480.0; 76192.0; 73648.0
