JArraySequence; JLinkedSequence; JVectorSequence; SArraySequence; SLinkedSequence
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.450564E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
55824.0; 69632.0; 51160.0; 101272.0; 1.4505632E7
