JHashSet; JLinkedSet; JTreeSet; SHashSet; SLinkedSet; STreeSet
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560707.0; 558313.0; 554178.0; 862001.0; 847393.0; 856849.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
560704.0; 558312.0; 554176.0; 862000.0; 847392.0; 856848.0
